PersonId,Gender,DateOfBirth,SeekingCounselors,HighSchool,City,State,ZipCode,RaceEthnicity,ParentEduLevel
58196,male,2002-09-27,0,Brookville High School,BEACHWOOD,OH,44122,Hispanic,bachelor degree
58197,unidentified,2002-09-26,1,Centerville High School,BELLBROOK,OH,45305,white,bachelor degree
58198,male,2002-09-25,0,Chagrin Falls High School,BETHEL,OH,45106,Black or African American,high school
58199,unidentified,2002-09-24,1,Unioto High School,BEXLEY,OH,43209,white,bachelor degree
58200,male,2002-09-22,0,School For Creat & Perf Arts High School,BROOKVILLE,OH,45309,white,bachelor degree
58201,unidentified,2002-09-23,0,Columbiana High School,CANTON,OH,44730,American Indian or Alaska Native,bachelor degree
58202,unidentified,2002-09-20,1,Columbus Grove High School,CANTON,OH,44720,white,associate degree
58203,male,2002-09-21,0,Grandview Heights High School,CENTER,OH,43035,white,associate degree
58204,male,2002-09-19,1,Crestview High School,CENTER,OH,43045,white,bachelor degree
58205,unidentified,2002-09-18,1,Cuyahoga Hts High School,CENTERVILLE,OH,45459,Black or African American,high school
58206,unidentified,2002-09-17,0,Oakwood High School,CHARDON,OH,44024,white,associate degree
58207,unidentified,2002-09-16,1,Dover High School,CHARLESTON,OH,45368,Hispanic,bachelor degree
58208,unidentified,2002-09-14,0,Chippewa High School,CHESTER,OH,45069,white,bachelor degree
58209,male,2002-09-15,0,Dublin Jerome High School,CHESTERLAND,OH,44026,American Indian or Alaska Native,high school
58210,unidentified,2002-09-12,1,East Canton High School,CHILLICOTHE,OH,45601,Black or African American,bachelor degree
58211,male,2002-09-13,0,Kenston High School,CINCINNATI,OH,45202,Black or African American,bachelor degree
58212,female,2002-09-11,0,Olmsted Falls High School,CINCINNATI,OH,45207,Hispanic,associate degree
58213,male,2002-09-10,0,Granville High School,CINCINNATI,OH,45243,white,high school
58214,female,2002-09-09,1,Dawson-​Bryant High School,CINCINNATI,OH,45242,white,associate degree
58215,unidentified,2002-09-08,1,Ross High School,CINCINNATI,OH,45243,Hispanic,bachelor degree
58216,unidentified,2002-09-07,1,Brecksville-​Broadview Heights High School,CINCINNATI,OH,45244,Black or African American,master degree
58217,unidentified,2002-09-06,1,Hicksville High School,CINCINNATI,OH,45255,white,bachelor degree
58218,unidentified,2002-09-05,1,Hudson High School,CINCINNATI,OH,45236,white,bachelor degree
58219,unidentified,2002-09-04,1,West Jefferson High School,CITY,OH,45371,Black or African American,high school
58220,unidentified,2002-09-03,0,Kalida High School,COLUMBIANA,OH,44408,white,bachelor degree
58221,unidentified,2002-09-02,1,Olentangy High School,COLUMBUS,OH,43212,Asian,bachelor degree
58222,unidentified,2002-09-01,0,Orange High School,COLUMBUS,OH,43235,white,associate degree
58223,unidentified,2002-08-31,1,Nordonia High School,COLUMBUS,OH,43211,Black or African American,bachelor degree
58224,unidentified,2002-08-30,0,Jackson High School,CONVOY,OH,45832,Asian,bachelor degree
58225,unidentified,2002-08-29,0,Medina High School,COPLEY,OH,44321,Black or African American,high school
58226,unidentified,2002-08-28,1,Fairbanks High School,CORTLAND,OH,44410,Hispanic,bachelor degree
58227,unidentified,2002-08-27,0,Kings High School,DAYTON,OH,45419,white,master degree
58228,unidentified,2002-08-26,1,Minster High School,DEFIANCE,OH,43512,Hispanic,bachelor degree
58229,male,2002-08-25,1,New Philadelphia High School,DELAWARE,OH,43015,Asian,associate degree
58230,unidentified,2002-08-24,0,Springfield High School,DOVER,OH,44622,white,high school
58231,unidentified,2002-08-23,1,Hoover High School,DOYLESTOWN,OH,44230,Black or African American,bachelor degree
58232,unidentified,2002-08-22,0,Lake High School,DUBLIN,OH,43016,white,associate degree
58233,unidentified,2002-08-21,0,Walnut Hills High School,DUBLIN,OH,43017,Black or African American,master degree
58234,unidentified,2002-08-20,1,Wyoming High School,DUBLIN,OH,43016,Asian,bachelor degree
58235,unidentified,2002-08-19,0,Indian Hill High School,FALLS,OH,44022,white,master degree
58236,unidentified,2002-08-18,0,Olentangy Liberty High School,FALLS,OH,44023,Black or African American,high school
58237,unidentified,2002-08-17,0,Dublin Coffman High School,FALLS,OH,44138,white,high school
58238,unidentified,2002-08-16,1,Solon High School,GRANVILLE,OH,43023,white,high school
58239,unidentified,2002-08-15,1,Sycamore High School,GROVE,OH,45830,white,associate degree
58240,unidentified,2002-08-14,1,Madeira High School,GROVE,OH,45638,Black or African American,bachelor degree
58241,unidentified,2002-08-13,1,Ottawa Hills High School,HAMILTON,OH,45013,American Indian or Alaska Native,high school
58242,unidentified,2002-08-12,1,Turpin High School,HEIGHTS,OH,44125,white,bachelor degree
58243,unidentified,2002-08-11,1,Dublin Scioto High School,HEIGHTS,OH,44147,white,bachelor degree
58244,unidentified,2002-08-10,0,Tinora High School,HENRY,OH,45883,white,high school
58245,unidentified,2002-08-09,1,Archbold High School,HICKSVILLE,OH,43526,Hispanic,high school
58246,male,2002-08-08,0,Hilliard Darby High School,HILLIARD,OH,43026,Pacific Islander,high school
58247,unidentified,2002-08-07,1,Westlake High School,HILLIARD,OH,43026,Black or African American,associate degree
58248,unidentified,2002-08-06,0,Shawnee High School,HILLIARD,OH,43026,white,high school
58249,unidentified,2002-08-05,0,Independence High School,HUBBARD,OH,44425,white,bachelor degree
58250,male,2002-08-04,1,Revere High School,HUDSON,OH,44236,Black or African American,bachelor degree
58251,unidentified,2002-08-03,0,Twinsburg High School,INDEPENDENCE,OH,44131,Black or African American,master degree
58252,unidentified,2002-08-02,1,Lebanon High School,JEFFERSON,OH,43162,Black or African American,associate degree
58253,male,2002-08-01,1,Worthington Kilbourne High School,KALIDA,OH,45853,Hispanic,high school
58254,male,2002-07-31,0,Loveland High School,LANCASTER,OH,43130,white,high school
58255,unidentified,2002-07-30,1,Milford Sr High School,LEBANON,OH,45036,white,associate degree
58256,male,2002-07-29,0,Waynesville High School,LEWIS,OH,43035,white,high school
58257,unidentified,2002-07-28,0,Columbus Alternative High School,LIMA,OH,45806,white,bachelor degree
58258,male,2002-07-27,1,Perrysburg High School,LOVELAND,OH,45140,white,bachelor degree
58259,male,2002-07-26,0,Stow-​Munroe Falls High School,MACEDONIA,OH,44056,white,bachelor degree
58260,unidentified,2002-07-25,0,Anderson High School,MASON,OH,45040,Pacific Islander,high school
58261,male,2002-07-24,0,Green High School,MASSILLON,OH,44646,white,high school
58262,unidentified,2002-07-23,1,Deer Park  Jr/​Sr High School,MEDINA,OH,44256,Asian,bachelor degree
58263,unidentified,2002-07-22,1,Maplewood High School,MEDINA,OH,44256,white,associate degree
58264,unidentified,2002-07-21,1,Chardon High School,MENTOR,OH,44060,white,master degree
58265,unidentified,2002-07-20,1,Highland High School,MIDDLETOWN,OH,44442,white,bachelor degree
58266,unidentified,2002-07-19,1,Avon High School,MILFORD,OH,45150,white,bachelor degree
58267,male,2002-07-18,1,Hilliard Davidson High School,MILLS,OH,45034,white,associate degree
58268,unidentified,2002-07-17,0,Hubbard High School,MINSTER,OH,45865,white,associate degree
58269,unidentified,2002-07-16,1,Sylvania Southview High School,MONROE,OH,45050,white,associate degree
58270,unidentified,2002-07-15,0,Beachwood High School,OLMSTED,OH,44070,white,high school
58271,unidentified,2002-07-14,1,Pickerington High School North,OXFORD,OH,45056,Hispanic,bachelor degree
58272,unidentified,2002-07-13,0,Strongsville High School,PARMA,OH,44134,Black or African American,bachelor degree
58273,unidentified,2002-07-12,0,Monroe High School,PENINSULA,OH,44264,white,high school
58274,female,2002-07-11,1,Copley High School,PERRYSBURG,OH,43551,white,bachelor degree
58275,unidentified,2002-07-10,0,Ada High School,PETTISVILLE,OH,43553,Black or African American,high school
58276,unidentified,2002-07-09,1,Poland Seminary High School,PHILADELPHIA,OH,44663,Black or African American,high school
58277,unidentified,2002-07-08,1,Sylvania Northview High School,PICKERINGTON,OH,43147,Pacific Islander,high school
58278,unidentified,2002-07-07,0,Buckeye Valley Local High School,PIKE,OH,44124,Hispanic,high school
58279,unidentified,2002-07-06,1,Hilliard Bradley High School,POLAND,OH,44514,white,bachelor degree
58280,unidentified,2002-07-05,0,Anthony Wayne High School,POWELL,OH,43065,white,high school
58281,unidentified,2002-07-04,0,Mentor High School,RICHFIELD,OH,44286,Black or African American,bachelor degree
58282,unidentified,2002-07-03,1,West Geauga High School,RIVER,OH,44116,Black or African American,bachelor degree
58283,unidentified,2002-07-02,0,Pettisville High School,ROYALTON,OH,44133,white,bachelor degree
58284,unidentified,2002-07-01,0,Woodridge High School,SOLON,OH,44139,Black or African American,master degree
58285,male,2002-06-30,0,Lancaster High School,SPRINGBORO,OH,45066,white,associate degree
58286,unidentified,2002-06-29,1,North Olmsted High School,SPRINGS,OH,45387,white,high school
58287,unidentified,2002-06-28,1,Talawanda High School,STOW,OH,44224,Hispanic,associate degree
58288,unidentified,2002-06-27,1,Orange High School,STRONGSVILLE,OH,44149,unidentified,associate degree
58289,unidentified,2002-06-26,1,Tippecanoe High School,SUGARCREEK,OH,44681,Black or African American,associate degree
58290,unidentified,2002-06-25,1,William Mason High School,SYLVANIA,OH,43560,white,bachelor degree
58291,unidentified,2002-06-24,1,Normandy High School,SYLVANIA,OH,43560,white,high school
58292,unidentified,2002-06-23,0,Rocky River High School,TALLMADGE,OH,44278,white,high school
58293,male,2002-06-22,1,North Royalton High School,TOLEDO,OH,43606,white,high school
58294,male,2002-06-21,0,St Henry High School,TOWNSHIP,OH,45044,Black or African American,bachelor degree
58295,unidentified,2002-06-20,1,Southeastern  Sr. High School,TWINSBURG,OH,44087,white,high school
58296,unidentified,2002-06-19,0,Springboro High School,UNIONTOWN,OH,44685,Black or African American,high school
58297,unidentified,2002-06-18,0,Garaway High School,UNIONTOWN,OH,44685,Asian,associate degree
58298,unidentified,2002-06-17,1,Tallmadge High School,VILLAGE,OH,44140,white,master degree
58299,unidentified,2002-06-16,0,Lakota East High School,WAYNESVILLE,OH,45068,white,bachelor degree
58300,unidentified,2002-06-15,1,Bay High School,WEBSTER,OH,45682,white,associate degree
58301,unidentified,2002-06-14,1,South Webster Jr/​Sr High School,WESTERVILLE,OH,43081,white,associate degree
58302,unidentified,2002-06-13,0,Lakota West High School,WESTLAKE,OH,44145,Black or African American,bachelor degree
58303,unidentified,2002-06-12,1,Westerville-​North High School,WHITEHOUSE,OH,43571,white,high school
58304,unidentified,2002-06-11,0,Williamsburg High School,WILLIAMSBURG,OH,45176,white,bachelor degree
58305,unidentified,2002-06-10,0,Thomas Worthington High School,WORTHINGTON,OH,43085,white,high school
58306,unidentified,2002-06-09,1,Yellow Springs/​Mckinney High School,WYOMING,OH,45215,Black or African American,high school
58307,unidentified,2002-06-08,0,Bixby High School,BIXBY,OK,74008,white,high school
58308,male,2002-06-07,0,Classen School of Advanced Studies,CITY,OK,73106,Hispanic,high school
58309,male,2002-06-06,0,Westmoore High School,CITY,OK,73170,American Indian or Alaska Native,bachelor degree
58310,unidentified,2002-06-05,1,Edmond North High School,DALE,OK,74851,white,bachelor degree
58311,male,2002-06-04,1,Santa Fe High School,EDMOND,OK,73003,Asian,high school
58312,unidentified,2002-06-02,1,Norman High School,EDMOND,OK,73013,white,bachelor degree
58313,male,2002-06-03,1,Booker T. Washington High School ,EDMOND,OK,73013,white,associate degree
58314,unidentified,2002-06-01,1,Memorial High School,NORMAN,OK,73069,white,bachelor degree
58315,unidentified,2002-05-31,1,Weatherford High School,OKARCHE,OK,73762,white,high school
58316,male,2002-10-03,0,Dove Science Academy (Tulsa),OMEGA,OK,73764,white,high school
58317,unidentified,2002-10-04,1,Yukon High School,TULSA,OK,74106,white,high school
58318,male,2002-10-13,0,Dale High School,TULSA,OK,74112,white,bachelor degree
58319,unidentified,2002-10-12,1,Okarche High School,WEATHERFORD,OK,73096,white,bachelor degree
58320,male,2002-10-11,0,Lomega High School,YUKON,OK,73099,white,bachelor degree
58321,unidentified,2002-10-10,0,School of Science & Technology,BEAVERTON,OR,97006,Black or African American,bachelor degree
58322,unidentified,2002-10-09,1,Arts & Communication High School,BEAVERTON,OR,97005,Black or African American,bachelor degree
58323,male,2002-10-08,0,Southridge High School,BEAVERTON,OR,97008,Black or African American,high school
58324,unidentified,2002-10-07,1,Summit High School,BEND,OR,97701,white,bachelor degree
58325,male,2002-10-06,1,Bend Senior High School,BEND,OR,97701,white,associate degree
58326,male,2002-10-05,0,Mountain View Senior High School,BEND,OR,97701,white,bachelor degree
58327,male,2002-11-12,1,Clackamas High School,CITY,OR,97045,Pacific Islander,associate degree
58328,unidentified,2002-11-11,0,Elmira High School,CLACKAMAS,OR,97015,white,high school
58329,male,2002-11-10,0,South Eugene High School,CORBETT,OR,97019,Black or African American,high school
58330,unidentified,2002-11-09,1,Sam Barlow High School,CORBETT,OR,97019,Black or African American,bachelor degree
58331,unidentified,2002-11-08,0,Centennial High School,ELMIRA,OR,97437,white,high school
58332,unidentified,2002-11-07,0,Forest Grove High School,EUGENE,OR,97401,Black or African American,high school
58333,unidentified,2002-11-06,0,Glencoe High School,EUGENE,OR,97401,Black or African American,bachelor degree
58334,unidentified,2002-11-05,1,Liberty High School,GRESHAM,OR,97080,white,associate degree
58335,unidentified,2002-11-04,1,Hood River Valley High School,GRESHAM,OR,97030,white,high school
58336,unidentified,2002-11-03,1,Oakridge High School,GROVE,OR,97116,white,bachelor degree
58337,male,2002-11-02,1,West Salem High School,HILLSBORO,OR,97124,white,bachelor degree
58338,unidentified,2002-11-01,1,Sheldon High School,HILLSBORO,OR,97214,white,high school
58339,male,2002-10-31,1,Oregon City Senior High School,LINN,OR,97068,white,high school
58340,unidentified,2002-10-30,0,Grant High School,OAKRIDGE,OR,97463,white,bachelor degree
58341,unidentified,2002-10-29,1,Lincoln High School,OSWEGO,OR,97034,white,high school
58342,male,2002-10-28,0,Westview High School,PORTLAND,OR,97212,white,high school
58343,unidentified,2002-10-27,1,Wilson High School,PORTLAND,OR,97205,Black or African American,master degree
58344,unidentified,2002-10-26,0,Cleveland High School,PORTLAND,OR,97229,Black or African American,associate degree
58345,male,2002-10-25,0,Franklin High School,PORTLAND,OR,97219,white,associate degree
58346,unidentified,2002-10-24,1,Lake Oswego High School,PORTLAND,OR,97202,white,high school
58347,male,2002-10-23,0,Corbett School,PORTLAND,OR,97206,white,master degree
58348,unidentified,2002-10-22,1,Corbett Charter School,RIVER,OR,97031,Black or African American,bachelor degree
58349,unidentified,2002-10-21,1,Sprague High School,SALEM,OR,97304,white,high school
58350,male,2002-10-20,0,Sherwood High School,SALEM,OR,97302,white,bachelor degree
58351,unidentified,2002-10-19,1,West Linn High School,SHERWOOD,OR,97140,Hispanic,bachelor degree
58352,unidentified,2002-10-18,0,Lehigh Valley Academy Reg Charter School,AMBLER,PA,19002,white,high school
58353,unidentified,2002-10-17,0,Shenango Area Junior Senior High School,BERWYN,PA,19312,Black or African American,high school
58354,unidentified,2002-10-16,1,Henderson Senior High School,BETHLEHEM,PA,18017,white,associate degree
58355,male,2002-10-15,0,Grove City Area High School,BRADFORD,PA,16701,white,associate degree
58356,male,2002-10-14,0,Penn Trafford High School,BROOKVILLE,PA,15825,white,associate degree
58357,unidentified,2002-11-13,0,State College Area High School,CASTLE,PA,16101,white,high school
58358,unidentified,2002-11-14,1,Central Bucks High School West,CHESTER,PA,19380,white,bachelor degree
58359,male,2002-11-26,1,Elderton Jshs,CITY,PA,16127,white,associate degree
58360,unidentified,2002-11-25,1,Upper Dublin High School,CITY,PA,15636,unidentified,bachelor degree
58361,unidentified,2002-11-24,1,Lower Moreland High School,COLLEGE,PA,16801,white,high school
58362,unidentified,2002-11-23,1,Jenkintown Middle/​High School,DONALD,PA,15057,white,bachelor degree
58363,unidentified,2002-11-22,1,Valley Senior High School,DOYLESTOWN,PA,18901,white,associate degree
58364,unidentified,2002-11-21,0,Greater Latrobe Senior High School,DOYLESTOWN,PA,18902,white,bachelor degree
58365,unidentified,2002-11-20,1,Great Valley High School,ELDERTON,PA,15736,Asian,high school
58366,unidentified,2002-11-19,0,South Fayette Township High School,EPHRATA,PA,17522,white,bachelor degree
58367,unidentified,2002-11-18,1,Peters Township High School,ERIE,PA,16508,white,high school
58368,male,2002-11-17,0,Garnet Valley High School,EXETER,PA,18643,white,master degree
58369,unidentified,2002-11-16,0,Montoursville Area S,GROVE,PA,19390,Pacific Islander,master degree
58370,unidentified,2002-11-15,1,Northwest Pennsylvania Collegiate Academy,HERSHEY,PA,17033,white,associate degree
58371,unidentified,2002-11-27,0,Wyomissing Area Junior/​Senior High School,HUGHESVILLE,PA,17737,Black or African American,master degree
58372,unidentified,2002-11-28,1,Conestoga High School,JENKINTOWN,PA,19046,white,high school
58373,female,2002-12-04,1,Mt. Lebanon High School,KENSINGTON,PA,15068,Hispanic,high school
58374,unidentified,2002-12-03,0,North Allegheny Senior High School,LAMPETER,PA,17537,white,associate degree
58375,unidentified,2002-12-02,1,Council Rock North Senior High School,LANSDALE,PA,19446,white,high school
58376,unidentified,2002-12-01,0,Quaker Valley High School,LATROBE,PA,15650,Hispanic,associate degree
58377,unidentified,2002-11-30,0,Pittsburgh Allderdice High School,LEETSDALE,PA,15056,white,associate degree
58378,unidentified,2002-11-29,1,Hershey High School,LIGONIER,PA,15658,white,bachelor degree
58379,unidentified,2002-12-07,0,Pittsburgh Capa 6-​12,MALVERN,PA,19355,white,associate degree
58380,unidentified,2002-12-06,0,Academy at Palumbo,MCMURRAY,PA,15317,Black or African American,high school
58381,male,2002-12-05,0,Wissahickon Senior High School,MECHANICSBURG,PA,17050,Black or African American,associate degree
58382,unidentified,2002-12-08,1,Central Bucks High School-​East,MEETING,PA,19462,Black or African American,bachelor degree
58383,unidentified,2002-12-12,1,Central Bucks High School-​South,MILLS,PA,19342,Hispanic,associate degree
58384,male,2002-12-11,1,Souderton Area Senior High School,MONTOURSVILLE,PA,17754,white,high school
58385,unidentified,2002-12-10,1,Cumberland Valley High School,NEWTOWN,PA,18940,white,associate degree
58386,male,2002-12-09,1,Hughesville Junior Senior High School,OAKMONT,PA,15139,white,high school
58387,unidentified,2002-12-13,1,Lampeter-​Strasburg Senior High School,PARK,PA,15101,Asian,high school
58388,unidentified,2002-12-14,0,Riverview High School,PHILADELPHIA,PA,19147,white,master degree
58389,unidentified,2002-12-19,1,Ligonier Valley Senior High School,PHILADELPHIA,PA,19148,white,bachelor degree
58390,unidentified,2002-12-18,0,Mastery Charter School -​ Thomas Campus,PHILADELPHIA,PA,19130,white,high school
58391,male,2002-12-17,1,Wyoming Area Secondary Center,PHILADELPHIA,PA,19141,white,high school
58392,unidentified,2002-12-15,0,Ephrata Senior High School,PHILADELPHIA,PA,19116,white,bachelor degree
58393,unidentified,2002-12-16,0,Brookville Junior Senior High School,PHILADELPHIA,PA,19147,white,high school
58394,unidentified,2002-12-23,1,Bradford Area High School,PHILADELPHIA,PA,19123,white,bachelor degree
58395,unidentified,2002-12-22,0,Hampton High School,PHILADELPHIA,PA,19121,Pacific Islander,bachelor degree
58396,unidentified,2002-12-21,1,Julia R. Masterman Laboratory and Demonstration School,PHILADELPHIA,PA,19145,white,high school
58397,male,2002-12-20,1,Central High School,PHILADELPHIA,PA,19141,Black or African American,high school
58398,unidentified,2002-12-28,0,Mast Community Charter School,PITTSBURGH,PA,15228,white,bachelor degree
58399,unidentified,2002-12-27,1,High School of Creative and Performing Arts,PITTSBURGH,PA,15217,Black or African American,master degree
58400,unidentified,2002-12-26,0,Bodine William W High School,PITTSBURGH,PA,15222,American Indian or Alaska Native,high school
58401,male,2002-12-25,0,Carver High School Engineering & Science,PITTSBURGH,PA,15241,white,high school
58402,unidentified,2002-12-24,1,Girard Academic Music Program,PITTSBURGH,PA,15238,Black or African American,master degree
58403,unidentified,2002-12-29,0,Girls High School,RADNOR,PA,19087,white,high school
58404,unidentified,2002-12-31,0,Upper St. Clair High School,ROSEMONT,PA,19010,Black or African American,bachelor degree
58405,unidentified,2002-12-30,0,Fox Chapel Area Senior High School,SOUDERTON,PA,18964,white,bachelor degree
58406,male,2003-01-01,1,Plymouth-​Whitemarsh,SQUARE,PA,19348,white,bachelor degree
58407,male,2003-01-02,1,Radnor High School,VALLEY,PA,19006,white,high school
58408,unidentified,2003-01-03,1,North Penn Senior High School,WALLINGFORD,PA,19086,Black or African American,bachelor degree
58409,unidentified,2003-01-04,1,Harriton Senior High School,WARRINGTON,PA,18976,Black or African American,bachelor degree
58410,unidentified,2003-01-06,1,Unionville High School,WASHINGTON,PA,19034,white,associate degree
58411,unidentified,2003-01-05,1,Strath Haven High School,WEXFORD,PA,15090,Hispanic,associate degree
58412,male,2003-01-24,0,Avon Grove High School,WYOMISSING,PA,19610,Black or African American,bachelor degree
58413,unidentified,2003-01-23,1,East Greenwich High School,BARRINGTON,RI,2806,white,bachelor degree
58414,unidentified,2003-01-22,0,Classical High School,BRISTOL,RI,2809,Pacific Islander,bachelor degree
58415,male,2003-01-21,1,Barrington High School,GREENWICH,RI,2818,white,bachelor degree
58416,unidentified,2003-01-20,0,Times2 Academy,PROVIDENCE,RI,2903,Asian,high school
58417,unidentified,2003-01-19,0,Mt. Hope High School,PROVIDENCE,RI,2908,Black or African American,associate degree
58418,unidentified,2003-01-18,1,Socastee High,AIKEN,SC,29803,white,associate degree
58419,unidentified,2003-01-17,0,Charleston County School of the Arts,AYNOR,SC,29511,white,bachelor degree
58420,unidentified,2003-01-16,1,Nation Ford High,BEACH,SC,29588,white,master degree
58421,male,2003-01-15,1,Riverside High,CHAPIN,SC,29036,Black or African American,high school
58422,male,2003-01-14,0,St. James High,CHARLESTON,SC,29405,Hispanic,master degree
58423,unidentified,2003-01-13,1,Dutch Fork High School,CHARLESTON,SC,29405,Pacific Islander,high school
58424,unidentified,2003-01-12,0,Fort Mill High,DARLINGTON,SC,29532,white,bachelor degree
58425,unidentified,2003-01-11,0,Academic Magnet High School,GREENVILLE,SC,29601,white,associate degree
58426,unidentified,2003-01-10,1,Wando High,GREENVILLE,SC,29609,white,bachelor degree
58427,male,2003-01-07,0,South Aiken High,GREER,SC,29650,Black or African American,associate degree
58428,unidentified,2003-01-08,0,Chapin High School,INLET,SC,29576,unidentified,associate degree
58429,unidentified,2003-01-09,0,Mayo High for Math Science and Technology,IRMO,SC,29063,Hispanic,bachelor degree
58430,unidentified,2003-01-26,1,Greenville Senior High Academy,LEXINGTON,SC,29072,Black or African American,bachelor degree
58431,male,2003-01-25,1,Lexington High,MILL,SC,29715,Black or African American,associate degree
58432,unidentified,2003-03-18,1,Aynor High,MILL,SC,29715,white,bachelor degree
58433,male,2003-03-19,1,Wade Hampton High,PLEASANT,SC,29466,Black or African American,high school
58434,male,2003-03-20,1,Spartanburg Sr High,SPARTANBURG,SC,29307,Black or African American,bachelor degree
58435,unidentified,2003-03-21,1,Woodruff High,WOODRUFF,SC,29388,white,high school
58436,unidentified,2003-03-22,0,Stevens High School,BROOKINGS,SD,57006,white,associate degree
58437,unidentified,2003-03-17,1,Ethan High School,CITY,SD,57702,Black or African American,high school
58438,unidentified,2003-03-16,0,Harrisburg High School,ETHAN,SD,57334,white,bachelor degree
58439,unidentified,2003-03-15,1,Miller High School -​ 01,FALLS,SD,57106,white,associate degree
58440,unidentified,2003-03-14,0,Brookings High School,HARRISBURG,SD,57032,white,associate degree
58441,unidentified,2003-03-13,0,Roosevelt High School,MILLER,SD,57362,Hispanic,high school
58442,unidentified,2003-03-12,1,Wall High School,WALL,SD,57790,white,associate degree
58443,unidentified,2003-03-11,0,University School,BRENTWOOD,TN,37027,white,high school
58444,unidentified,2003-03-10,1,Collierville High School,BRENTWOOD,TN,37027,Hispanic,high school
58445,female,2003-03-09,1,Cookeville High School,CHATTANOOGA,TN,37405,white,high school
58446,unidentified,2003-03-08,0,Houston High School,CITY,TN,37614,Hispanic,high school
58447,unidentified,2003-03-07,1,Science Hill High,CITY,TN,37601,white,bachelor degree
58448,male,2003-03-06,0,Hardin Valley Academy,COLLIERVILLE,TN,38017,Hispanic,master degree
58449,unidentified,2003-03-05,0,White Station High School,COOKEVILLE,TN,38501,white,high school
58450,unidentified,2003-03-04,1,Morristown West High School,FRANKLIN,TN,37064,white,bachelor degree
58451,male,2003-03-03,0,Martin Luther King Jr. Magnet at Pearl High School,FRANKLIN,TN,37064,Hispanic,high school
58452,unidentified,2003-03-02,0,Oak Ridge High School,GERMANTOWN,TN,38139,white,associate degree
58453,unidentified,2003-03-01,0,Independence High School,GREENEVILLE,TN,37745,white,associate degree
58454,unidentified,2003-02-28,1,Merrol Hyde Magnet School,HENDERSONVILLE,TN,37075,white,bachelor degree
58455,male,2003-02-27,1,Brentwood High School,KNOXVILLE,TN,37932,Hispanic,associate degree
58456,unidentified,2003-02-26,1,Ravenwood High School,KNOXVILLE,TN,37922,white,bachelor degree
58457,unidentified,2003-02-25,1,Franklin High School,KNOXVILLE,TN,37919,Black or African American,master degree
58458,male,2003-02-24,1,Farragut High School,MARYVILLE,TN,37803,Hispanic,associate degree
58459,unidentified,2003-02-23,1,Bearden High School,MEMPHIS,TN,38117,white,bachelor degree
58460,unidentified,2003-02-22,0,Fred J Page High,MORRISTOWN,TN,37814,white,bachelor degree
58461,unidentified,2003-02-21,1,Greeneville High School,MURFREESBORO,TN,37128,white,high school
58462,unidentified,2003-02-20,0,Maryville High School,NASHVILLE,TN,37203,Black or African American,bachelor degree
58463,unidentified,2003-02-19,1,Chatt High Center for Creative Arts,RIDGE,TN,37830,white,associate degree
58464,unidentified,2003-02-18,0,Blackman High School,STATION,TN,37179,white,high school
58465,unidentified,2003-02-15,0,Barbers Hill H,ALLEN,TX,75002,white,associate degree
58466,unidentified,2003-02-16,1,IDEA Frontier College Preparatory,ANTONIO,TX,78213,Pacific Islander,bachelor degree
58467,male,2003-02-17,0,Canton High School,ANTONIO,TX,78209,Hispanic,high school
58468,male,2003-02-14,1,Cedar Park High School,ANTONIO,TX,78249,Hispanic,high school
58469,unidentified,2003-02-13,1,Celina High School,ANTONIO,TX,78249,white,bachelor degree
58470,female,2003-02-12,0,Calallen High School,ANTONIO,TX,78213,white,bachelor degree
58471,unidentified,2003-02-11,1,Hightower High School,AUSTIN,TX,78738,white,high school
58472,unidentified,2003-02-10,0,Clear Springs High School,AUSTIN,TX,78746,white,associate degree
58473,unidentified,2003-02-09,0,Brazoswood High School,AUSTIN,TX,78756,white,high school
58474,unidentified,2003-02-08,1,Coppell High School,AUSTIN,TX,78729,white,high school
58475,male,2003-02-07,0,Cypress Woods High School,AUSTIN,TX,78759,Black or African American,associate degree
58476,unidentified,2003-02-06,0,School for the Talented and Gifted,BELTON,TX,76513,Pacific Islander,bachelor degree
58477,male,2003-02-04,0,School of Science and Engineering Magnet,BELVIEU,TX,77580,Black or African American,high school
58478,male,2003-02-05,1,Rosie M. Collins Sorrells School of Education and Social Services ,BENITO,TX,78586,Black or African American,high school
58479,unidentified,2003-02-03,1,School of Health Professions,BOERNE,TX,78006,white,bachelor degree
58480,unidentified,2003-02-02,1,Judge Barefoot Sanders Law Magnet,BOERNE,TX,78006,Hispanic,bachelor degree
58481,unidentified,2003-02-01,1,School of Business and Management at Yvonne A. Ewell Townview Center,BRAUNFELS,TX,78130,white,high school
58482,unidentified,2003-01-31,1,Denison High School,BROWNSVILLE,TX,78521,white,high school
58483,unidentified,2003-01-30,1,IDEA Academy and College Preparatory School,BRYAN,TX,77802,white,high school
58484,unidentified,2003-01-29,0,South Texas Business Education & Technology Academy,CANTON,TX,75103,Black or African American,bachelor degree
58485,unidentified,2003-01-28,1,Silva Health Magnet High School,CARROLLTON,TX,75006,white,high school
58486,male,2003-01-27,0,Franklin High School,CARROLLTON,TX,75010,white,associate degree
58487,unidentified,2003-03-23,1,Chapin High School,CELINA,TX,75009,Hispanic,bachelor degree
58488,unidentified,2003-03-24,0,El Paso High School,CHRISTI,TX,78410,Black or African American,high school
